#Epoch		   Time		            Data		   Loss				   Prec@1	   Prec@5 
89	           0.862	           0.302	          3.7114	          11.204	          34.376
90	           0.862	           0.302	          3.7112	          11.166	          34.630
91	           0.863	           0.301	          3.7069	          11.226	          34.689
92	           0.863	           0.302	          3.7061	          11.192	          34.728
93	           0.863	           0.303	          3.7059	          11.175	          34.545
94	           0.863	           0.303	          3.7048	          11.259	          34.660
95	           0.863	           0.302	          3.7018	          11.353	          34.978
96	           0.863	           0.302	          3.7002	          11.412	          34.846
97	           0.863	           0.302	          3.7001	          11.425	          34.757
98	           0.862	           0.302	          3.7003	          11.331	          34.876
99	           0.862	           0.302	          3.6973	          11.187	          35.020
100	           0.862	           0.302	          3.6953	          11.344	          35.130
101	           0.862	           0.302	          3.6980	          11.365	          35.016
102	           0.862	           0.302	          3.6966	          11.649	          34.961
103	           0.862	           0.302	          3.6959	          11.361	          35.401
104	           0.862	           0.302	          3.6965	          11.378	          35.223
105	           0.862	           0.302	          3.6958	          11.632	          35.219
106	           0.862	           0.302	          3.6923	          11.590	          34.961
107	           0.862	           0.302	          3.6876	          11.505	          35.287
108	           0.861	           0.302	          3.6927	          11.539	          35.228
109	           0.862	           0.302	          3.6906	          11.391	          35.414
110	           0.861	           0.302	          3.6900	          11.518	          35.321
111	           0.862	           0.302	          3.6900	          11.370	          35.270
112	           0.862	           0.302	          3.6872	          11.751	          35.490
113	           0.862	           0.301	          3.6863	          11.442	          35.414
114	           0.862	           0.302	          3.6858	          11.348	          35.516
115	           0.862	           0.302	          3.6854	          11.637	          35.312
116	           0.862	           0.301	          3.6837	          11.611	          35.245
117	           0.861	           0.301	          3.6823	          11.471	          35.401
118	           0.862	           0.302	          3.6857	          11.539	          35.431
119	           0.862	           0.302	          3.6784	          11.471	          35.634
120	           0.862	           0.302	          3.6828	          11.645	          35.528
121	           0.861	           0.301	          3.6784	          11.738	          35.639
122	           0.862	           0.301	          3.6790	          11.692	          35.558
123	           0.862	           0.302	          3.6778	          11.810	          35.507
124	           0.862	           0.302	          3.6735	          11.637	          35.965
125	           0.862	           0.302	          3.6754	          11.632	          35.668
126	           0.862	           0.302	          3.6745	          11.450	          35.787
127	           0.861	           0.301	          3.6745	          11.687	          35.893
128	           0.861	           0.301	          3.6748	          11.620	          35.651
129	           0.863	           0.302	          3.6738	          11.904	          36.164
130	           0.862	           0.302	          3.6733	          11.586	          35.685
131	           0.862	           0.301	          3.6721	          11.878	          35.995
132	           0.862	           0.302	          3.6689	          11.916	          35.749
133	           0.862	           0.302	          3.6699	          11.971	          36.194
134	           0.862	           0.302	          3.6684	          11.751	          35.990
135	           0.863	           0.302	          3.6678	          11.810	          36.075
136	           0.863	           0.303	          3.6670	          11.620	          36.478
137	           0.862	           0.302	          3.6669	          11.836	          35.944
138	           0.862	           0.302	          3.6633	          11.848	          36.160
139	           0.862	           0.302	          3.6633	          11.815	          36.058
140	           0.862	           0.302	          3.6613	          12.026	          36.211
141	           0.862	           0.302	          3.6646	          11.798	          36.164
142	           0.863	           0.302	          3.6663	          11.637	          36.117
143	           0.862	           0.302	          3.6615	          11.776	          36.105
144	           0.863	           0.302	          3.6641	          11.793	          36.236
145	           0.862	           0.302	          3.6599	          12.111	          36.096
146	           0.862	           0.302	          3.6620	          11.912	          36.041
147	           0.862	           0.302	          3.6584	          11.823	          36.283
148	           0.862	           0.302	          3.6591	          11.997	          36.198
149	           0.863	           0.303	          3.6622	          11.577	          36.215
150	           0.862	           0.302	          3.6612	          11.798	          36.122
151	           0.862	           0.302	          3.6560	          11.844	          36.520
152	           0.863	           0.302	          3.6566	          12.039	          36.389
153	           0.862	           0.301	          3.6546	          11.954	          36.554
154	           0.862	           0.302	          3.6546	          12.145	          36.630
155	           0.862	           0.302	          3.6522	          11.984	          36.533
156	           0.862	           0.302	          3.6512	          12.094	          36.584
157	           0.862	           0.301	          3.6515	          11.785	          37.037
158	           0.862	           0.302	          3.6552	          11.963	          36.423
159	           0.862	           0.301	          3.6503	          12.183	          36.465
160	           0.862	           0.302	          3.6510	          12.124	          36.685
161	           0.862	           0.302	          3.6538	          11.959	          36.647
162	           0.862	           0.302	          3.6510	          11.861	          36.452
163	           0.862	           0.302	          3.6482	          12.026	          36.588
164	           0.861	           0.302	          3.6506	          12.251	          36.512
165	           0.862	           0.302	          3.6477	          12.065	          36.673
166	           0.862	           0.302	          3.6490	          11.967	          36.664
167	           0.862	           0.302	          3.6443	          11.721	          36.838
168	           0.862	           0.302	          3.6483	          12.069	          36.639
169	           0.862	           0.302	          3.6453	          12.120	          36.808
170	           0.862	           0.302	          3.6473	          12.022	          36.846
171	           0.863	           0.302	          3.6441	          11.971	          36.834
172	           0.862	           0.302	          3.6489	          12.043	          36.584
173	           0.862	           0.302	          3.6428	          12.327	          36.736
174	           0.862	           0.302	          3.6434	          12.115	          37.029
175	           0.862	           0.302	          3.6420	          12.183	          36.791
176	           0.862	           0.301	          3.6432	          12.132	          36.838
177	           0.862	           0.302	          3.6402	          12.192	          36.745
178	           0.862	           0.302	          3.6394	          12.048	          37.007
179	           0.862	           0.302	          3.6430	          11.908	          36.961
180	           0.862	           0.302	          3.6386	          12.166	          36.876
181	           0.863	           0.302	          3.6362	          11.993	          37.084
182	           0.862	           0.302	          3.6393	          12.056	          37.088
183	           0.862	           0.302	          3.6434	          12.298	          36.957
184	           0.862	           0.302	          3.6372	          12.251	          37.003
185	           0.863	           0.302	          3.6377	          12.289	          36.745
186	           0.862	           0.302	          3.6357	          12.001	          37.321
187	           0.863	           0.302	          3.6336	          12.077	          37.270
188	           0.862	           0.302	          3.6331	          12.145	          36.859
189	           0.862	           0.302	          3.6297	          12.115	          37.151
190	           0.862	           0.301	          3.6344	          12.073	          36.927
191	           0.863	           0.302	          3.6337	          12.247	          37.173
192	           0.862	           0.302	          3.6309	          12.272	          37.088
193	           0.862	           0.302	          3.6284	          12.226	          37.223
194	           0.862	           0.302	          3.6316	          12.370	          37.223
195	           0.862	           0.302	          3.6295	          12.349	          37.211
196	           0.862	           0.302	          3.6288	          12.298	          37.151
197	           0.863	           0.302	          3.6301	          12.221	          37.546
198	           0.862	           0.302	          3.6301	          12.272	          37.240
199	           0.863	           0.303	          3.6313	          12.213	          37.372
200	           0.863	           0.302	          3.6253	          12.103	          37.474
201	           0.862	           0.301	          3.6260	          12.107	          37.363
202	           0.863	           0.302	          3.6241	          12.289	          37.490
203	           0.862	           0.302	          3.6275	          12.209	          37.541
204	           0.862	           0.302	          3.6206	          12.260	          37.529
205	           0.862	           0.302	          3.6251	          12.158	          37.414
206	           0.863	           0.303	          3.6249	          11.963	          37.156
207	           0.862	           0.302	          3.6247	          12.200	          37.338
208	           0.862	           0.302	          3.6225	          12.323	          37.673
209	           0.863	           0.302	          3.6254	          12.226	          37.643
210	           0.863	           0.302	          3.6203	          12.323	          37.660
211	           0.864	           0.302	          3.6197	          12.412	          37.406
212	           0.865	           0.303	          3.6204	          12.310	          37.571
213	           0.862	           0.301	          3.6193	          12.213	          37.783
214	           0.863	           0.302	          3.6204	          12.327	          37.719
215	           0.863	           0.303	          3.6198	          12.412	          37.512
216	           0.863	           0.303	          3.6182	          12.484	          37.550
217	           0.863	           0.302	          3.6207	          12.315	          37.507
218	           0.863	           0.302	          3.6173	          12.293	          37.550
219	           0.863	           0.302	          3.6150	          12.323	          37.707
220	           0.863	           0.302	          3.6127	          12.399	          37.914
221	           0.863	           0.302	          3.6150	          12.582	          37.897
222	           0.863	           0.303	          3.6144	          12.306	          37.609
223	           0.863	           0.302	          3.6167	          12.514	          37.791
224	           0.862	           0.302	          3.6127	          12.577	          37.808
225	           0.862	           0.302	          3.6146	          12.171	          37.736
226	           0.862	           0.302	          3.6144	          12.361	          37.825
227	           0.863	           0.302	          3.6110	          12.340	          37.851
228	           0.863	           0.302	          3.6109	          12.615	          37.829
229	           0.863	           0.302	          3.6096	          12.539	          37.893
230	           0.863	           0.302	          3.6103	          12.425	          37.774
231	           0.863	           0.302	          3.6102	          12.425	          37.851
232	           0.863	           0.302	          3.6058	          12.442	          38.105
233	           0.863	           0.303	          3.6153	          12.166	          37.541
234	           0.865	           0.304	          3.6069	          12.349	          38.050
235	           0.864	           0.302	          3.6073	          12.565	          38.037
236	           0.864	           0.303	          3.6091	          12.518	          38.143
237	           0.864	           0.302	          3.6064	          12.289	          38.156
238	           0.864	           0.303	          3.6029	          12.569	          38.101
239	           0.864	           0.303	          3.6081	          12.552	          37.774
240	           0.866	           0.303	          3.6108	          12.412	          37.707
241	           0.865	           0.303	          3.6035	          12.391	          37.944
242	           0.865	           0.302	          3.6063	          12.459	          38.016
243	           0.865	           0.303	          3.6042	          12.683	          38.152
244	           0.865	           0.303	          3.6058	          12.488	          38.041
245	           0.864	           0.302	          3.5996	          12.552	          38.279
246	           0.865	           0.302	          3.6032	          12.454	          38.041
247	           0.865	           0.303	          3.6069	          12.607	          37.918
248	           0.864	           0.303	          3.6049	          12.471	          38.071
249	           0.864	           0.303	          3.6040	          12.497	          38.101
250	           0.864	           0.302	          3.5999	          12.484	          38.054
