#Epoch  i		Time		  Data		   Loss		   Prec@1		   Prec@5 
3	79           0.894 	           0.315	          5.1134	           0.000 	           7.031
3	80           0.895 	           0.319	          5.0689	           3.906 	           9.375
3	81           0.903 	           0.319	          5.1170	           2.344 	           6.250
3	82           0.896 	           0.315	          5.1042	           1.562 	           6.250
3	83           0.903 	           0.316	          5.1112	           0.000 	           6.250
3	84           0.899 	           0.318	          5.0799	           3.906 	          10.156
3	85           0.898 	           0.318	          5.1463	           0.781 	           3.906
3	86           0.897 	           0.316	          5.1295	           3.906 	          11.719
3	87           0.893 	           0.316	          5.1020	           1.562 	           7.812
3	88           0.902 	           0.321	          5.1045	           1.562 	          10.156
3	89           0.892 	           0.317	          5.0511	           3.125 	           8.594
3	90           0.905 	           0.318	          5.1268	           1.562 	           7.812
3	91           0.895 	           0.315	          5.1204	           0.781 	           7.812
3	92           0.896 	           0.319	          5.0680	           3.125 	          10.156
3	93           0.903 	           0.318	          5.1122	           1.562 	          10.156
3	94           0.893 	           0.315	          5.0825	           0.000 	          10.156
3	95           0.908 	           0.319	          5.1561	           3.125 	           7.031
3	96           0.900 	           0.320	          5.1089	           2.344 	           6.250
3	97           0.898 	           0.318	          5.0944	           0.781 	           7.031
3	98           0.907 	           0.320	          5.0761	           1.562 	           6.250
3	99           0.898 	           0.318	          5.0798	           2.344 	           7.031
3	100           0.912 	           0.323	          5.0893	           1.562 	           7.812
3	101           0.905 	           0.316	          5.1865	           1.562 	           6.250
3	102           0.901 	           0.316	          5.0937	           0.781 	           7.812
3	103           0.909 	           0.317	          5.1187	           0.781 	           3.906
3	104           0.908 	           0.320	          5.0279	           0.781 	          11.719
3	105           0.901 	           0.317	          5.0945	           1.562 	           7.031
3	106           0.911 	           0.318	          5.1381	           3.906 	           7.031
3	107           0.899 	           0.315	          5.1588	           1.562 	           6.250
3	108           0.917 	           0.322	          5.0652	           2.344 	          14.062
3	109           0.913 	           0.316	          5.0904	           2.344 	           7.812
3	110           0.904 	           0.315	          5.1020	           2.344 	           8.594
3	111           0.914 	           0.315	          5.0969	           3.906 	           9.375
3	112           0.913 	           0.319	          5.0366	           3.906 	          12.500
3	113           0.912 	           0.316	          5.1079	           1.562 	           6.250
3	114           0.914 	           0.316	          5.1908	           1.562 	           5.469
3	115           0.907 	           0.315	          5.1090	           2.344 	           6.250
3	116           0.917 	           0.319	          5.0809	           0.781 	           7.812
3	117           0.911 	           0.314	          5.0462	           0.781 	           9.375
3	118           0.915 	           0.316	          5.1074	           4.688 	           7.812
3	119           0.914 	           0.316	          5.0859	           0.781 	           3.125
3	120           0.919 	           0.317	          5.1237	           1.562 	           6.250
3	121           0.908 	           0.315	          5.1070	           3.125 	           9.375
3	122           0.917 	           0.318	          5.0403	           4.688 	          10.938
3	123           0.920 	           0.316	          5.1116	           3.906 	           8.594
3	124           0.923 	           0.318	          5.1248	           0.781 	           6.250
3	125           0.922 	           0.317	          5.1466	           2.344 	           5.469
3	126           0.916 	           0.314	          5.1210	           2.344 	           5.469
3	127           0.918 	           0.316	          5.0801	           2.344 	          11.719
3	128           0.922 	           0.319	          5.0628	           2.344 	          10.938
3	129           0.924 	           0.316	          5.0396	           0.781 	          11.719
3	130           0.927 	           0.315	          5.0221	           4.688 	           9.375
3	131           0.922 	           0.318	          5.0807	           2.344 	           7.031
3	132           0.922 	           0.315	          5.0417	           3.906 	          11.719
3	133           0.918 	           0.316	          5.0620	           2.344 	           7.031
3	134           0.922 	           0.316	          5.1093	           0.781 	           6.250
3	135           0.928 	           0.316	          5.0715	           5.469 	          12.500
3	136           0.926 	           0.319	          5.0634	           0.781 	          10.156
3	137           0.928 	           0.316	          5.0316	           5.469 	          12.500
3	138           0.922 	           0.315	          5.0861	           1.562 	           8.594
3	139           0.927 	           0.315	          5.0895	           3.125 	           9.375
3	140           0.926 	           0.314	          5.1203	           0.781 	           5.469
3	141           0.916 	           0.315	          5.0833	           0.781 	           7.031
3	142           0.931 	           0.318	          5.0610	           3.125 	          10.156
3	143           0.926 	           0.314	          5.0723	           0.781 	           9.375
3	144           0.928 	           0.314	          5.0590	           0.781 	           7.031
3	145           0.932 	           0.317	          5.0797	           1.562 	           9.375
3	146           0.927 	           0.312	          5.1248	           0.781 	           5.469
3	147           0.916 	           0.315	          5.0784	           2.344 	           8.594
3	148           0.936 	           0.317	          5.0718	           3.125 	           9.375
3	149           0.925 	           0.314	          5.0544	           2.344 	           8.594
3	150           0.929 	           0.315	          5.0773	           1.562 	           7.031
3	151           0.928 	           0.315	          5.0331	           2.344 	          13.281
3	152           0.934 	           0.315	          5.0910	           2.344 	           9.375
3	153           0.930 	           0.314	          5.0451	           3.125 	          10.938
3	154           0.922 	           0.315	          5.0855	           2.344 	          10.938
3	155           0.949 	           0.326	          5.1078	           0.781 	           4.688
3	156           0.933 	           0.314	          5.0781	           1.562 	           8.594
3	157           0.930 	           0.313	          5.0811	           2.344 	           7.812
3	158           0.928 	           0.316	          5.0775	           3.125 	          10.156
3	159           0.941 	           0.320	          5.0256	           2.344 	          10.938
3	160           0.930 	           0.311	          5.0666	           1.562 	           8.594
3	161           0.928 	           0.315	          5.1073	           1.562 	           7.031
3	162           0.939 	           0.316	          5.0369	           3.125 	           9.375
3	163           0.940 	           0.320	          5.1018	           1.562 	           7.812
3	164           0.938 	           0.314	          5.1119	           3.125 	          10.938
3	165           0.942 	           0.316	          5.1128	           3.906 	           9.375
3	166           0.935 	           0.315	          5.0856	           5.469 	          11.719
3	167           0.939 	           0.312	          5.0278	           2.344 	           7.031
3	168           0.934 	           0.313	          5.0329	           1.562 	          10.938
3	169           0.943 	           0.314	          5.0156	           1.562 	          12.500
3	170           0.936 	           0.314	          5.0905	           1.562 	           5.469
3	171           0.944 	           0.316	          5.1255	           3.125 	           3.906
3	172           0.937 	           0.311	          5.1248	           0.000 	          10.156
3	173           0.934 	           0.315	          5.0655	           2.344 	           9.375
3	174           0.944 	           0.314	          5.0968	           3.906 	           8.594
3	175           0.946 	           0.314	          5.0904	           3.125 	           8.594
3	176           0.947 	           0.316	          5.0557	           1.562 	          10.156
3	177           0.943 	           0.312	          5.0229	           0.781 	           7.812
3	178           0.937 	           0.312	          5.0872	           3.125 	           7.031
3	179           0.946 	           0.315	          5.1116	           3.125 	           7.812
3	180           0.943 	           0.311	          5.1037	           1.562 	           6.250
3	181           0.940 	           0.312	          5.0726	           3.906 	          10.156
3	182           0.952 	           0.315	          5.0086	           1.562 	          11.719
3	183           0.943 	           0.313	          5.1110	           2.344 	           6.250
3	184           0.530 	           0.308	          5.0669	           4.348 	          13.043
4	0           1.250 	           0.678	          5.0691	           2.344 	          10.938
4	1           0.866 	           0.319	          5.0521	           0.781 	           7.031
4	2           0.862 	           0.318	          5.0522	           2.344 	           6.250
4	3           0.861 	           0.318	          5.0743	           1.562 	           9.375
4	4           0.869 	           0.322	          5.1007	           2.344 	          10.938
4	5           0.866 	           0.318	          5.0169	           3.125 	          12.500
4	6           0.862 	           0.319	          5.1106	           0.781 	           5.469
4	7           0.868 	           0.319	          5.0761	           3.125 	           6.250
